file,dataset,px_cm,genotype,node,base_x,base_y,tip_x,tip_y,rosette_id
U112-3_rep_2_leaf_10.jpg,arabidopsis,160,U112-3,10,446,154,34.5,221.5,aw
U112-3_rep_2_leaf_11.jpg,arabidopsis,160,U112-3,11,38,104,485.5,97.5,aw
U112-3_rep_2_leaf_12.jpg,arabidopsis,160,U112-3,12,477,76,38.5,104.5,aw
U112-3_rep_2_leaf_13.jpg,arabidopsis,160,U112-3,13,475,107,35.5,109.5,aw
U112-3_rep_2_leaf_14.jpg,arabidopsis,160,U112-3,14,33,96,481.5,111.5,aw
U112-3_rep_2_leaf_15.jpg,arabidopsis,160,U112-3,15,473,102,34.5,115.5,aw
U112-3_rep_2_leaf_17.jpg,arabidopsis,160,U112-3,17,479,89,32.5,92.5,aw
U112-3_rep_2_leaf_18.jpg,arabidopsis,160,U112-3,18,480,141,46.5,118.5,aw
U112-3_rep_2_leaf_3.jpg,arabidopsis,160,U112-3,3,35,103,481.5,95.5,aw
U112-3_rep_2_leaf_4.jpg,arabidopsis,160,U112-3,4,476,143,35.5,130.5,aw
U112-3_rep_2_leaf_5.jpg,arabidopsis,160,U112-3,5,478,49,38.5,61.5,aw
U112-3_rep_2_leaf_6.jpg,arabidopsis,160,U112-3,6,468,91,38.5,112.5,aw
U112-3_rep_2_leaf_7.jpg,arabidopsis,160,U112-3,7,483,82,32.5,82.5,aw
U112-3_rep_2_leaf_8.jpg,arabidopsis,160,U112-3,8,481,98,32.5,99.5,aw
U112-3_rep_2_leaf_9.jpg,arabidopsis,160,U112-3,9,474,91,33.5,95.5,aw
U112-3_rep_2_p2_leaf_1.jpg,arabidopsis,160,U112-3,1,40,74,481.5,80.5,ax
U112-3_rep_2_p2_leaf_10.jpg,arabidopsis,160,U112-3,10,477,129,36.5,109.5,ax
U112-3_rep_2_p2_leaf_11.jpg,arabidopsis,160,U112-3,11,480,123,37.5,124.5,ax
U112-3_rep_2_p2_leaf_12.jpg,arabidopsis,160,U112-3,12,39,124,476.5,100.5,ax
U112-3_rep_2_p2_leaf_13.jpg,arabidopsis,160,U112-3,13,485,126,38.5,120.5,ax
U112-3_rep_2_p2_leaf_14.jpg,arabidopsis,160,U112-3,14,482,118,35.5,115.5,ax
U112-3_rep_2_p2_leaf_15.jpg,arabidopsis,160,U112-3,15,468,108,32.5,114.5,ax
U112-3_rep_2_p2_leaf_16.jpg,arabidopsis,160,U112-3,16,475,144,36.5,150.5,ax
U112-3_rep_2_p2_leaf_17.jpg,arabidopsis,160,U112-3,17,38,92,474.5,90.5,ax
U112-3_rep_2_p2_leaf_18.jpg,arabidopsis,160,U112-3,18,482,131,30.5,116.5,ax
U112-3_rep_2_p2_leaf_19.jpg,arabidopsis,160,U112-3,19,482,135,32.5,121.5,ax
U112-3_rep_2_p2_leaf_2.jpg,arabidopsis,160,U112-3,2,480,53,33.5,45.5,ax
U112-3_rep_2_p2_leaf_3.jpg,arabidopsis,160,U112-3,3,475,182,32.5,162.5,ax
U112-3_rep_2_p2_leaf_4.jpg,arabidopsis,160,U112-3,4,480,76,36.5,77.5,ax
U112-3_rep_2_p2_leaf_5.jpg,arabidopsis,160,U112-3,5,473,142,35.5,140.5,ax
U112-3_rep_2_p2_leaf_6.jpg,arabidopsis,160,U112-3,6,479,53,35.5,51.5,ax
U112-3_rep_2_p2_leaf_7.jpg,arabidopsis,160,U112-3,7,482,118,33.5,127.5,ax
U112-3_rep_2_p2_leaf_8.jpg,arabidopsis,160,U112-3,8,481,146,34.5,134.5,ax
U112-3_rep_2_p2_leaf_9.jpg,arabidopsis,160,U112-3,9,475,151,36.5,139.5,ax
U112-3_rep_3_p1_20231206_0001_leaf_1.jpg,arabidopsis,160,U112-3,1,481,107,30.5,88.5,ay
U112-3_rep_3_p1_20231206_0001_leaf_10.jpg,arabidopsis,160,U112-3,10,483,71,33.5,55.5,ay
U112-3_rep_3_p1_20231206_0001_leaf_11.jpg,arabidopsis,160,U112-3,11,475,97,35.5,103.5,ay
U112-3_rep_3_p1_20231206_0001_leaf_2.jpg,arabidopsis,160,U112-3,2,482,75,29.5,68.5,ay
U112-3_rep_3_p1_20231206_0001_leaf_3.jpg,arabidopsis,160,U112-3,3,482,176,69.5,205.5,ay
U112-3_rep_3_p1_20231206_0001_leaf_4.jpg,arabidopsis,160,U112-3,4,44,80,482.5,60.5,ay
U112-3_rep_3_p1_20231206_0001_leaf_5.jpg,arabidopsis,160,U112-3,5,476,121,38.5,119.5,ay
